"order_id","customer_id","provider","payment_method","currency","amount","amount_bucket","country","device","transaction_type","result_status","reason_code","invoice_date","payment_date","chargeback_flag","retries","days_since_invoice","days_since_last_event","prev_success_cnt","prev_total_cnt","customer_prior_success_rate","label_recovered_30d"
"O009527","C02616","Worldpay","visa","USD","15.86","low","US","ios","auth","failed","insufficient_funds","2024-04-27","2024-05-26",False,2,1,569,"0","1","0",1
"O003231","C02616","Worldpay","paypal","GBP","42.46","mid","DE","web","auth","failed","processor_declined","2024-05-09","2024-05-12",False,3,0,558,"0","2","0",1
"O005717","C02616","Credorax","visa","GBP","20.84","low","ES","ios","auth","failed","processor_declined","2024-07-01","2024-07-18",False,1,1,504,"0","3","0",1
"O005503","C02616","Amex","mastercard","GBP","10.75","low","IT","android","auth","success",NULL,"2025-01-18","2025-01-22",False,2,1,303,"0","4","0",1
"O007940","C02616","Worldpay","visa","USD","15.18","low","US","web","capture","success",NULL,"2025-08-02","2025-08-05",False,0,1,107,"1","5","0.2",1
"O009167","C02616","Adyen","visa","EUR","1.69","low","US","ios","auth","success",NULL,"2025-08-08","2025-08-11",False,0,2,100,"2","6","0.3333333333333333",1
"O006837","C02617","Credorax","amex","USD","20.05","low","US","web","auth","success",NULL,"2024-09-15","2024-09-17",False,0,0,429,"0","0",NULL,1
"O008745","C02617","Worldpay","apple_pay","EUR","27.30","mid","FR","web","refund","failed","limit_exceeded","2024-11-05",NULL,False,1,2,376,"1","1","1",0
"O004367","C02617","Credorax","visa","GBP","81.51","mid","GB","web","auth","failed","expired_card","2025-05-28",NULL,False,0,0,174,"1","2","0.5",0
"O000967","C02617","Worldpay","mastercard","EUR","15.14","low","CY","web","refund","failed","processor_declined","2025-09-29",NULL,False,0,2,48,"1","3","0.3333333333333333",0
"O007343","C02618","Safecharge/Nuvei","paypal","USD","36.21","mid","NL","ios","auth","failed","do_not_honor","2024-02-29",NULL,False,1,2,626,"0","0",NULL,0
"O004215","C02618","Credorax","visa","GBP","13.47","low","ES","web","auth","success",NULL,"2024-06-13","2024-06-13",False,0,0,523,"0","1","0",1
"O003698","C02618","Worldpay","mastercard","GBP","9.53","low","DE","web","capture","failed","expired_card","2024-11-06",NULL,False,0,0,377,"1","2","0.5",0
"O001731","C02618","Safecharge/Nuvei","mastercard","GBP","31.60","mid","CY","web","auth","failed","do_not_honor","2025-03-10","2025-03-31",False,2,1,252,"1","3","0.3333333333333333",1
"O001482","C02618","Credorax","mastercard","GBP","40.39","mid","GB","web","capture","failed","expired_card","2025-04-10","2025-04-20",False,0,1,222,"1","4","0.25",1
"O010615","C02619","Adyen","mastercard","EUR","15.48","low","GB","android","auth","success",NULL,"2024-01-18","2024-01-24",False,0,0,670,"0","0",NULL,1
"O007067","C02619","Worldpay","mastercard","GBP","27.42","mid","IT","web","auth","failed","do_not_honor","2025-06-21","2025-06-23",False,2,2,148,"1","1","1",1
"O011642","C02620","Worldpay","visa","GBP","102.38","high","US","web","auth","failed","stolen_card","2024-05-30",NULL,False,0,2,535,"0","0",NULL,0
"O005871","C02620","Worldpay","mastercard","EUR","197.42","high","GB","ios","auth","failed","processor_declined","2024-06-22","2024-07-04",False,1,2,512,"0","1","0",1
"O004620","C02620","Adyen","visa","GBP","53.63","mid","ES","web","auth","failed","stolen_card","2024-06-26",NULL,False,3,0,510,"0","2","0",0
"O005889","C02620","Adyen","mastercard","EUR","15.04","low","IT","web","capture","failed","insufficient_funds","2024-07-07",NULL,False,0,2,497,"0","3","0",0
"O003331","C02620","Chase","amex","GBP","27.41","mid","GB","ios","capture","success",NULL,"2025-06-13","2025-06-18",False,1,0,158,"0","4","0",1
"O011687","C02621","Adyen","visa","USD","65.44","mid","NL","web","auth","failed","processor_declined","2024-03-17",NULL,False,1,0,611,"0","0",NULL,0
"O000861","C02621","Credorax","visa","GBP","13.00","low","ES","web","auth","success",NULL,"2024-07-19","2024-07-20",False,0,2,485,"0","1","0",1
"O008738","C02621","Worldpay","paypal","GBP","31.28","mid","FR","web","auth","success",NULL,"2024-11-04","2024-11-09",False,0,0,379,"1","2","0.5",1
"O002683","C02621","Safecharge/Nuvei","amex","GBP","66.65","mid","GB","web","refund","success",NULL,"2025-01-30","2025-01-30",False,0,1,291,"2","3","0.6666666666666666",1
"O001332","C02621","Worldpay","paypal","EUR","19.01","low","DE","web","auth","failed","processor_declined","2025-07-07",NULL,False,0,2,132,"3","4","0.75",0
"O011086","C02622","Credorax","visa","GBP","14.73","low","GB","web","auth","failed","incorrect_cvv","2025-08-04",NULL,False,1,0,106,"0","0",NULL,0
"O008164","C02623","Credorax","visa","USD","20.64","low","IT","web","auth","success",NULL,"2024-08-25","2024-08-30",False,0,1,449,"0","0",NULL,1
"O010825","C02623","Adyen","visa","GBP","28.01","mid","IE","web","auth","failed","expired_card","2024-10-18","2024-10-19",False,1,0,396,"1","1","1",1
"O010802","C02623","Safecharge/Nuvei","mastercard","EUR","83.28","mid","CY","web","auth","success",NULL,"2025-07-01","2025-07-06",False,0,1,139,"1","2","0.5",1
"O001148","C02624","Safecharge/Nuvei","visa","GBP","16.15","low","DE","web","auth","success",NULL,"2024-04-12","2024-04-17",False,0,0,585,"0","0",NULL,1
"O007953","C02624","Chase","visa","EUR","10.75","low","GB","android","auth","success",NULL,"2024-06-13","2024-06-13",False,1,1,522,"1","1","1",1
"O005406","C02624","Amex","visa","EUR","7.12","low","CY","ios","auth","success",NULL,"2025-01-09","2025-01-09",False,1,1,312,"2","2","1",1
"O010576","C02624","Adyen","amex","GBP","29.93","mid","DE","web","capture","success",NULL,"2025-06-25","2025-06-28",False,0,2,144,"3","3","1",1
"O001395","C02624","Worldpay","mastercard","GBP","10.82","low","IT","web","auth","success",NULL,"2025-08-02","2025-08-08",False,1,2,106,"4","4","1",1
"O002459","C02625","Worldpay","visa","GBP","47.33","mid","US","web","auth","success",NULL,"2024-01-06","2024-01-11",False,1,0,682,"0","0",NULL,1
"O008893","C02625","Adyen","visa","EUR","21.47","low","GB","web","auth","success",NULL,"2024-05-03","2024-05-03",False,1,0,564,"1","1","1",1
"O010493","C02626","Adyen","paypal","GBP","29.47","mid","NL","ios","auth","failed","expired_card","2024-01-14","2024-02-13",False,0,1,673,"0","0",NULL,1
"O009047","C02626","Worldpay","visa","GBP","31.70","mid","GB","web","auth","success",NULL,"2024-03-10","2024-03-11",False,0,1,617,"0","1","0",1
"O000104","C02626","Adyen","visa","USD","3.92","low","IT","android","auth","success",NULL,"2024-09-09","2024-09-13",False,0,2,433,"1","2","0.5",1
"O006776","C02626","Worldpay","apple_pay","EUR","38.92","mid","DE","web","auth","success",NULL,"2025-04-14","2025-04-17",False,0,2,217,"2","3","0.6666666666666666",1
"O000055","C02627","Safecharge/Nuvei","mastercard","EUR","6.33","low","US","android","auth","failed","expired_card","2024-01-07",NULL,False,0,0,681,"0","0",NULL,0
"O005540","C02627","Amex","visa","GBP","41.26","mid","ES","ios","auth","failed","do_not_honor","2024-02-10","2024-02-22",False,1,2,645,"0","1","0",1
"O000800","C02627","Amex","visa","USD","14.00","low","ES","ios","auth","failed","stolen_card","2024-03-03",NULL,False,4,0,625,"0","2","0",0
"O009528","C02627","Adyen","amex","EUR","36.20","mid","FR","ios","capture","failed","insufficient_funds","2024-07-26","2024-07-31",False,0,0,480,"0","3","0",1
"O001605","C02627","Amex","amex","USD","46.07","mid","DE","web","auth","failed","expired_card","2024-11-06","2024-11-15",False,1,2,375,"0","4","0",1
"O007559","C02627","Adyen","amex","EUR","16.95","low","IT","web","auth","failed","stolen_card","2025-04-23","2025-04-27",False,2,0,209,"0","5","0",1
"O001585","C02628","Worldpay","mastercard","GBP","17.88","low","GB","android","auth","success",NULL,"2024-03-17","2024-03-23",False,0,2,609,"0","0",NULL,1
"O001003","C02628","Worldpay","apple_pay","GBP","102.33","high","NL","web","auth","success",NULL,"2024-06-11","2024-06-16",False,0,0,525,"1","1","1",1
"O000865","C02628","Adyen","visa","GBP","23.65","low","US","web","auth","failed","do_not_honor","2024-09-24","2024-09-29",False,3,0,420,"2","2","1",1
"O009038","C02629","Credorax","visa","USD","27.37","mid","GB","web","capture","failed","incorrect_cvv","2024-06-17",NULL,False,1,2,517,"0","0",NULL,0
"O001135","C02629","Safecharge/Nuvei","visa","GBP","14.91","low","GB","ios","auth","failed","incorrect_cvv","2025-01-27",NULL,False,0,0,295,"0","1","0",0
"O000666","C02629","Worldpay","visa","GBP","19.69","low","GB","android","auth","failed","stolen_card","2025-08-27",NULL,False,1,2,81,"0","2","0",0
"O001484","C02630","Amex","visa","GBP","16.87","low","GB","web","capture","success",NULL,"2024-01-10","2024-01-12",False,0,1,677,"0","0",NULL,1
"O003309","C02630","Chase","mastercard","GBP","33.96","mid","NL","ios","auth","failed","incorrect_cvv","2024-07-01","2024-07-22",False,4,2,503,"1","1","1",1
"O004141","C02630","Chase","visa","EUR","85.27","mid","DE","web","auth","failed","insufficient_funds","2024-11-04",NULL,False,0,0,379,"1","2","0.5",0
"O004228","C02631","Safecharge/Nuvei","apple_pay","GBP","36.14","mid","US","android","auth","success",NULL,"2024-07-18","2024-07-18",False,1,0,488,"0","0",NULL,1
"O010419","C02631","Worldpay","visa","GBP","8.40","low","ES","web","auth","success",NULL,"2024-07-29","2024-08-01",False,0,1,476,"1","1","1",1
"O006012","C02631","Adyen","visa","GBP","26.16","mid","NL","web","auth","success",NULL,"2024-11-26","2024-11-27",False,0,0,357,"2","2","1",1
"O006778","C02632","Amex","apple_pay","EUR","40.30","mid","IT","web","auth","failed","expired_card","2025-01-25",NULL,False,1,2,295,"0","0",NULL,0
"O002625","C02632","Adyen","mastercard","USD","28.72","mid","ES","web","auth","failed","incorrect_cvv","2025-02-15","2025-03-03",False,2,1,275,"0","1","0",1
"O006279","C02632","Credorax","mastercard","EUR","33.60","mid","NL","ios","auth","failed","do_not_honor","2025-07-18",NULL,False,2,1,122,"0","2","0",0
"O004540","C02633","Adyen","visa","EUR","13.82","low","IT","ios","auth","failed","limit_exceeded","2024-07-15",NULL,False,2,0,491,"0","0",NULL,0
"O008266","C02633","Safecharge/Nuvei","visa","GBP","238.87","high","ES","android","auth","failed","processor_declined","2024-09-16","2024-09-20",False,4,1,427,"0","1","0",1
"O010785","C02633","Credorax","paypal","EUR","8.16","low","NL","ios","auth","success",NULL,"2024-10-28","2024-11-01",False,1,2,384,"0","2","0",1
"O011438","C02633","Worldpay","visa","GBP","36.19","mid","GB","web","auth","failed","do_not_honor","2025-01-17","2025-02-03",False,3,0,305,"1","3","0.3333333333333333",1
"O009518","C02633","Chase","visa","EUR","12.38","low","CY","web","auth","failed","incorrect_cvv","2025-01-22",NULL,False,0,1,299,"1","4","0.25",0
"O008109","C02633","Adyen","visa","GBP","12.78","low","GB","web","auth","failed","expired_card","2025-01-31","2025-02-12",False,1,1,290,"1","5","0.2",1
"O006513","C02634","Adyen","paypal","GBP","37.19","mid","FR","web","auth","failed","limit_exceeded","2024-05-29","2024-06-11",False,5,1,537,"0","0",NULL,1
"O008953","C02634","Credorax","apple_pay","GBP","16.56","low","DE","ios","auth","failed","expired_card","2025-01-12","2025-01-15",False,0,2,308,"0","1","0",1
"O008435","C02634","Adyen","mastercard","GBP","22.13","low","FR","web","auth","failed","do_not_honor","2025-04-27","2025-05-13",False,1,2,203,"0","2","0",1
"O000537","C02634","Adyen","visa","GBP","28.34","mid","CY","web","auth","failed","insufficient_funds","2025-06-18","2025-06-21",False,0,1,152,"0","3","0",1
"O011039","C02634","Safecharge/Nuvei","mastercard","GBP","37.63","mid","US","ios","capture","failed","incorrect_cvv","2025-09-15",NULL,False,1,2,63,"0","4","0",0
"O008311","C02635","Worldpay","apple_pay","EUR","29.76","mid","GB","web","auth","success",NULL,"2024-03-19","2024-03-19",False,0,1,609,"0","0",NULL,1
"O010141","C02635","Adyen","mastercard","USD","2.97","low","GB","web","capture","success",NULL,"2024-05-17","2024-05-17",False,0,1,550,"1","1","1",1
"O002636","C02635","Adyen","mastercard","USD","55.25","mid","CY","ios","auth","failed","incorrect_cvv","2024-11-02","2024-11-15",False,2,1,380,"2","2","1",1
"O007569","C02635","Amex","visa","GBP","41.47","mid","FR","web","auth","failed","expired_card","2025-03-07","2025-03-22",False,0,1,255,"2","3","0.6666666666666666",1
"O011181","C02635","Adyen","visa","GBP","48.01","mid","IT","web","capture","failed","limit_exceeded","2025-04-18","2025-04-19",False,1,2,212,"2","4","0.5",1
"O002831","C02636","Adyen","visa","GBP","34.82","mid","DE","web","capture","success",NULL,"2024-01-22","2024-01-24",False,1,2,665,"0","0",NULL,1
"O011371","C02636","Adyen","visa","USD","92.95","mid","GB","web","auth","failed","insufficient_funds","2024-06-05",NULL,False,1,1,530,"1","1","1",0
"O000305","C02636","Chase","visa","GBP","27.87","mid","US","web","auth","success",NULL,"2024-10-28","2024-10-29",False,0,0,386,"1","2","0.5",1
"O001783","C02637","Adyen","paypal","USD","11.04","low","GB","web","auth","failed","limit_exceeded","2024-10-10",NULL,False,1,2,402,"0","0",NULL,0
"O005204","C02637","Chase","mastercard","USD","13.54","low","FR","android","auth","success",NULL,"2024-11-01","2024-11-04",False,0,1,381,"0","1","0",1
"O007678","C02637","Amex","visa","EUR","37.28","mid","DE","android","auth","failed","stolen_card","2025-04-13","2025-04-20",False,0,2,217,"1","2","0.5",1
"O001042","C02637","Worldpay","visa","GBP","116.09","high","US","web","auth","success",NULL,"2025-06-29","2025-07-03",False,0,2,140,"1","3","0.3333333333333333",1
"O000856","C02637","Adyen","visa","GBP","19.53","low","GB","web","capture","failed","incorrect_cvv","2025-08-05","2025-08-29",False,5,2,103,"2","4","0.5",1
"O006527","C02638","Amex","mastercard","GBP","34.92","mid","GB","web","auth","success",NULL,"2024-01-27","2024-02-01",False,3,2,659,"0","0",NULL,1
"O011232","C02638","Safecharge/Nuvei","visa","GBP","21.23","low","IT","web","auth","failed","limit_exceeded","2024-01-28","2024-02-14",False,2,0,660,"1","1","1",1
"O005137","C02638","Adyen","mastercard","GBP","39.06","mid","IT","ios","auth","failed","incorrect_cvv","2024-03-08",NULL,False,1,1,619,"1","2","0.5",0
"O002947","C02638","Credorax","mastercard","EUR","13.37","low","GB","web","auth","failed","expired_card","2024-04-19",NULL,False,1,1,577,"1","3","0.3333333333333333",0
"O000682","C02638","Chase","mastercard","GBP","17.89","low","DE","ios","auth","failed","stolen_card","2024-05-27",NULL,False,2,0,540,"1","4","0.25",0
"O006018","C02639","Safecharge/Nuvei","apple_pay","GBP","21.88","low","CY","web","capture","failed","limit_exceeded","2025-05-13","2025-05-30",False,2,2,187,"0","0",NULL,1
"O005096","C02639","Safecharge/Nuvei","visa","EUR","12.02","low","US","web","capture","success",NULL,"2025-09-21","2025-09-25",False,2,2,56,"0","1","0",1
"O011394","C02640","Adyen","amex","GBP","30.06","mid","FR","android","auth","failed","limit_exceeded","2024-10-07","2024-11-02",False,2,0,407,"0","0",NULL,1
"O000868","C02640","Adyen","visa","USD","13.03","low","NL","web","auth","failed","insufficient_funds","2025-02-28","2025-03-19",False,1,1,262,"0","1","0",1
"O004492","C02641","Chase","visa","GBP","27.51","mid","NL","web","auth","failed","processor_declined","2025-09-17","2025-10-03",False,2,1,61,"0","0",NULL,1
"O004048","C02641","Worldpay","mastercard","EUR","100.27","high","GB","ios","auth","failed","incorrect_cvv","2025-09-26",NULL,False,1,1,52,"0","1","0",0
"O001717","C02642","Worldpay","apple_pay","GBP","20.14","low","FR","web","capture","success",NULL,"2024-07-01","2024-07-01",False,2,2,503,"0","0",NULL,1
"O000398","C02642","Worldpay","visa","USD","22.21","low","GB","web","auth","success",NULL,"2024-10-21","2024-10-24",False,0,2,392,"1","1","1",1
"O011153","C02642","Credorax","mastercard","GBP","143.49","high","US","web","auth","failed","do_not_honor","2025-02-27","2025-03-13",False,0,1,263,"2","2","1",1
"O010499","C02643","Safecharge/Nuvei","visa","GBP","121.51","high","ES","web","auth","failed","stolen_card","2024-01-23","2024-02-15",False,1,0,665,"0","0",NULL,1
"O003902","C02643","Safecharge/Nuvei","mastercard","GBP","5.29","low","IT","web","auth","success",NULL,"2025-06-19","2025-06-20",False,1,0,152,"0","1","0",1
"O009737","C02644","Worldpay","visa","EUR","11.96","low","FR","web","auth","success",NULL,"2024-02-18","2024-02-22",False,0,1,638,"0","0",NULL,1
"O003328","C02644","Safecharge/Nuvei","visa","EUR","48.42","mid","IT","web","capture","failed","do_not_honor","2025-08-20","2025-09-04",False,1,1,89,"1","1","1",1
"O006183","C02645","Worldpay","visa","GBP","32.63","mid","IE","web","auth","success",NULL,"2024-01-27","2024-01-30",False,0,2,659,"0","0",NULL,1
"O004996","C02645","Safecharge/Nuvei","paypal","GBP","19.17","low","NL","web","capture","success",NULL,"2025-05-17","2025-05-20",False,0,2,183,"1","1","1",1
"O008842","C02647","Amex","mastercard","GBP","28.86","mid","ES","web","auth","success",NULL,"2024-11-16","2024-11-17",False,1,0,368,"0","0",NULL,1
"O000266","C02647","Worldpay","visa","EUR","80.74","mid","US","web","auth","failed","insufficient_funds","2024-12-22","2025-01-20",False,2,1,330,"1","1","1",1
"O007582","C02647","Safecharge/Nuvei","visa","GBP","192.51","high","DE","web","auth","failed","stolen_card","2025-04-15",NULL,False,1,0,217,"1","2","0.5",0
"O001391","C02647","Chase","visa","USD","45.35","mid","CY","web","capture","success",NULL,"2025-05-05","2025-05-09",False,1,1,197,"1","3","0.3333333333333333",1
"O005650","C02647","Chase","amex","GBP","29.12","mid","GB","ios","auth","failed","processor_declined","2025-09-26","2025-10-13",False,1,0,53,"2","4","0.5",1
"O003355","C02648","Worldpay","visa","GBP","120.08","high","IE","ios","auth","success",NULL,"2024-03-14","2024-03-17",False,0,0,614,"0","0",NULL,1
"O009601","C02648","Safecharge/Nuvei","mastercard","GBP","32.44","mid","GB","android","capture","failed","limit_exceeded","2024-07-12","2024-07-30",False,3,0,494,"1","1","1",1
